locus_tag	GO_ID	type
BSU29440	GO:0008652	process
BSU29440	GO:0042450	process
BSU29440	GO:0008652	process
BSU11200	GO:0006592	process
BSU11200	GO:0008652	process
BSU11200	GO:0006526	process
BSU11200	GO:0006592	process
BSU11200	GO:0008652	process
BSU11200	GO:0006526	process
BSU11200	GO:0006592	process
BSU11200	GO:0008652	process
BSU11200	GO:0006592	process
BSU11200	GO:0006526	process
BSU11200	GO:0008652	process
BSU11200	GO:0006526	process
BSU11200	GO:0006526	process
BSU11200	GO:0008652	process
BSU11200	GO:0008652	process
BSU11200	GO:0006526	process
BSU11200	GO:0006526	process
BSU11200	GO:0006526	process
BSU11200	GO:0008652	process
BSU11200	GO:0008652	process
BSU11200	GO:0006592	process
BSU11200	GO:0006592	process
BSU11200	GO:0006592	process
BSU37330	GO:0006418	process
BSU37330	GO:0006412	process
BSU37330	GO:0006420	process
BSU37330	GO:0006420	process
BSU37330	GO:0006418	process
BSU37330	GO:0006418	process
BSU37330	GO:0006412	process
BSU37330	GO:0006420	process
BSU37330	GO:0006412	process
BSU37330	GO:0006420	process
BSU37330	GO:0006418	process
BSU37330	GO:0006418	process
BSU37330	GO:0006418	process
BSU37330	GO:0006412	process
BSU37330	GO:0006420	process
BSU37330	GO:0006412	process
BSU37330	GO:0006418	process
BSU37330	GO:0006412	process
BSU37330	GO:0006412	process
BSU37330	GO:0006420	process
BSU37330	GO:0006420	process
BSU37330	GO:0006420	process
BSU22600	GO:0008652	process
BSU22600	GO:0008652	process
BSU22600	GO:0008652	process
BSU22600	GO:0008652	process
BSU22600	GO:0009423	process
BSU22600	GO:0009073	process
BSU22600	GO:0008652	process
BSU22600	GO:0009423	process
BSU22600	GO:0009423	process
BSU22600	GO:0009423	process
BSU22600	GO:0009423	process
BSU22600	GO:0009073	process
BSU22600	GO:0009073	process
BSU22600	GO:0009073	process
BSU22600	GO:0009073	process
BSU22600	GO:0046417	process
BSU22600	GO:0009073	process
BSU22600	GO:0008652	process
BSU22600	GO:0008652	process
BSU22600	GO:0009423	process
BSU22600	GO:0009423	process
BSU22600	GO:0009073	process
BSU22600	GO:0009423	process
BSU22600	GO:0009073	process
BSU22600	GO:0008652	process
BSU22600	GO:0009423	process
BSU22700	GO:0009423	process
BSU22700	GO:0009073	process
BSU22700	GO:0009423	process
BSU22700	GO:0009073	process
BSU22700	GO:0009423	process
BSU22700	GO:0009073	process
BSU22700	GO:0009073	process
BSU22700	GO:0009073	process
BSU22700	GO:0008652	process
BSU22700	GO:0009073	process
BSU22700	GO:0008652	process
BSU22700	GO:0008652	process
BSU22700	GO:0009423	process
BSU22700	GO:0009423	process
BSU22700	GO:0009073	process
BSU22700	GO:0009423	process
BSU22700	GO:0009073	process
BSU22700	GO:0008652	process
BSU22700	GO:0008652	process
BSU22700	GO:0008652	process
BSU22700	GO:0008652	process
BSU22700	GO:0008652	process
BSU22700	GO:0009073	process
BSU22700	GO:0009423	process
BSU22700	GO:0008652	process
BSU22700	GO:0009073	process
BSU22700	GO:0009073	process
BSU22700	GO:0008652	process
BSU22700	GO:0009423	process
BSU22700	GO:0009423	process
BSU22700	GO:0008652	process
BSU22700	GO:0008652	process
BSU22700	GO:0009423	process
BSU22700	GO:0009423	process
BSU22700	GO:0009423	process
BSU22700	GO:0009073	process
BSU22700	GO:0009073	process
BSU23080	GO:0009073	process
BSU23080	GO:0009423	process
BSU23080	GO:0009423	process
BSU23080	GO:0008652	process
BSU23080	GO:0009423	process
BSU23080	GO:0009423	process
BSU23080	GO:0009073	process
BSU23080	GO:0009073	process
BSU23080	GO:0009423	process
BSU23080	GO:0009073	process
BSU23080	GO:0008652	process
BSU23080	GO:0008652	process
BSU23080	GO:0008652	process
BSU23080	GO:0008652	process
BSU23080	GO:0009423	process
BSU23080	GO:0009073	process
BSU23080	GO:0009073	process
BSU25660	GO:0009073	process
BSU25660	GO:0009423	process
BSU25660	GO:0009073	process
BSU25660	GO:0046279	process
BSU25660	GO:0008652	process
BSU25660	GO:0046279	process
BSU25660	GO:0009423	process
BSU25660	GO:0009073	process
BSU25660	GO:0009073	process
BSU25660	GO:0046279	process
BSU25660	GO:0008652	process
BSU25660	GO:0009423	process
BSU25660	GO:0009423	process
BSU25660	GO:0008652	process
BSU25660	GO:0046279	process
BSU25660	GO:0009073	process
BSU25660	GO:0009073	process
BSU25660	GO:0008652	process
BSU25660	GO:0009423	process
BSU25660	GO:0008652	process
BSU25660	GO:0008652	process
BSU25660	GO:0046279	process
BSU25660	GO:0046279	process
BSU25660	GO:0009423	process
BSU25660	GO:0009423	process
BSU25660	GO:0009423	process
BSU25660	GO:0046279	process
BSU25660	GO:0046279	process
BSU25660	GO:0008652	process
BSU25660	GO:0008652	process
BSU25660	GO:0009073	process
BSU25660	GO:0009423	process
BSU25660	GO:0008652	process
BSU25660	GO:0009073	process
BSU25660	GO:0009073	process
BSU25660	GO:0046279	process
BSU25660	GO:0046279	process
BSU22710	GO:0009073	process
BSU22710	GO:0008652	process
BSU22710	GO:0009423	process
BSU22710	GO:0009423	process
BSU22710	GO:0009073	process
BSU22710	GO:0009073	process
BSU22710	GO:0009073	process
BSU22710	GO:0008652	process
BSU22710	GO:0008652	process
BSU22710	GO:0009423	process
BSU22710	GO:0008652	process
BSU22710	GO:0009423	process
BSU22710	GO:0009073	process
BSU22710	GO:0008652	process
BSU22710	GO:0009423	process
BSU22690	GO:0008652	process
BSU22690	GO:0046417	process
BSU22690	GO:0009073	process
BSU22690	GO:0046417	process
BSU22690	GO:0009073	process
BSU22690	GO:0008652	process
BSU22690	GO:0009073	process
BSU22690	GO:0008652	process
BSU22690	GO:0008652	process
BSU22690	GO:0008652	process
BSU22690	GO:0009073	process
BSU22690	GO:0009073	process
BSU22690	GO:0046417	process
BSU22690	GO:0009073	process
BSU22690	GO:0008652	process
BSU22690	GO:0008652	process
BSU22690	GO:0046417	process
BSU22690	GO:0046417	process
BSU22690	GO:0046417	process
BSU22690	GO:0008652	process
BSU22690	GO:0009073	process
BSU22690	GO:0008652	process
BSU22690	GO:0046417	process
BSU22690	GO:0009073	process
BSU22690	GO:0009073	process
BSU22690	GO:0008652	process
BSU22690	GO:0009073	process
BSU22690	GO:0009073	process
BSU22690	GO:0046417	process
BSU22690	GO:0008652	process
BSU22690	GO:0046417	process
BSU22690	GO:0008652	process
BSU22690	GO:0009073	process
BSU22690	GO:0046417	process
BSU22690	GO:0046417	process
BSU03150	GO:0008652	process
BSU03150	GO:0009423	process
BSU03150	GO:0008652	process
BSU03150	GO:0008652	process
BSU03150	GO:0009073	process
BSU03150	GO:0009073	process
BSU03150	GO:0009423	process
BSU03150	GO:0019752	process
BSU03150	GO:0009423	process
BSU03150	GO:0009423	process
BSU03150	GO:0008652	process
BSU03150	GO:0009423	process
BSU03150	GO:0019752	process
BSU03150	GO:0019752	process
BSU03150	GO:0009073	process
BSU03150	GO:0019752	process
BSU03150	GO:0009423	process
BSU03150	GO:0008652	process
BSU03150	GO:0009073	process
BSU03150	GO:0008652	process
BSU03150	GO:0019752	process
BSU03150	GO:0009073	process
BSU03150	GO:0009073	process
BSU03150	GO:0019752	process
BSU24470	GO:0019631	process
BSU24470	GO:0008652	process
BSU24470	GO:0009423	process
BSU24470	GO:0008652	process
BSU24470	GO:0009073	process
BSU24470	GO:0009073	process
BSU24470	GO:0009073	process
BSU24470	GO:0009423	process
BSU24470	GO:0009073	process
BSU24470	GO:0009423	process
BSU24470	GO:0008652	process
BSU24470	GO:0019631	process
BSU24470	GO:0008652	process
BSU24470	GO:0019631	process
BSU24470	GO:0008652	process
BSU24470	GO:0009073	process
BSU24470	GO:0009423	process
BSU24470	GO:0009423	process
BSU24470	GO:0009073	process
BSU24470	GO:0019631	process
BSU24470	GO:0009423	process
BSU24470	GO:0019631	process
BSU24470	GO:0008652	process
BSU29750	GO:0046417	process
BSU29750	GO:0009073	process
BSU25790	GO:0015699	process
BSU25790	GO:0046685	process
BSU25790	GO:0015699	process
BSU25790	GO:0046685	process
BSU25790	GO:0015700	process
BSU25790	GO:0015700	process
BSU25790	GO:0015700	process
BSU25790	GO:0015699	process
BSU25790	GO:0015700	process
BSU25790	GO:0046685	process
BSU25790	GO:0046685	process
BSU25780	GO:0046685	process
BSU25780	GO:0046685	process
BSU25780	GO:0046685	process
BSU25780	GO:0046685	process
BSU25780	GO:0046685	process
BSU25780	GO:0046685	process
BSU25780	GO:0046685	process
BSU25810	GO:0006355	process
BSU25810	GO:0046685	process
BSU25810	GO:0006355	process
BSU25810	GO:0006351	process
BSU25810	GO:0006351	process
BSU25810	GO:0006355	process
BSU25810	GO:0006351	process
BSU25810	GO:0006355	process
BSU23980	GO:0034220	process
BSU23980	GO:0034220	process
BSU23980	GO:0034220	process
BSU23980	GO:0006865	process
BSU23980	GO:0034220	process
BSU23980	GO:0034220	process
BSU23970	GO:0055085	process
BSU23970	GO:0006865	process
BSU23970	GO:0055085	process
BSU23970	GO:0006865	process
BSU23970	GO:0006865	process
BSU23970	GO:0006865	process
BSU23970	GO:0006865	process
BSU23970	GO:0055085	process
BSU23970	GO:0055085	process
BSU23960	GO:0003333	process
BSU23960	GO:0003333	process
BSU23960	GO:0003333	process
BSU23960	GO:0003333	process
BSU16750	GO:0008652	process
BSU16750	GO:0009067	process
BSU16750	GO:0009085	process
BSU16750	GO:0009086	process
BSU16750	GO:0019877	process
BSU16750	GO:0009086	process
BSU16750	GO:0071266	process
BSU16750	GO:0006520	process
BSU16750	GO:0009088	process
BSU16750	GO:0019877	process
BSU16750	GO:0006520	process
BSU16750	GO:0008652	process
BSU16750	GO:0009085	process
BSU16750	GO:0008652	process
BSU16750	GO:0006520	process
BSU16750	GO:0009097	process
BSU16750	GO:0071266	process
BSU16750	GO:0009088	process
BSU16750	GO:0009097	process
BSU16750	GO:0009067	process
BSU16750	GO:0019877	process
BSU16750	GO:0006520	process
BSU16750	GO:0009089	process
BSU16750	GO:0009086	process
BSU16750	GO:0009067	process
BSU16750	GO:0009097	process
BSU16750	GO:0008652	process
BSU16750	GO:0009086	process
BSU16750	GO:0071266	process
BSU16750	GO:0071266	process
BSU16750	GO:0019877	process
BSU16750	GO:0009085	process
BSU16750	GO:0009089	process
BSU16750	GO:0009067	process
BSU16750	GO:0009085	process
BSU16750	GO:0009089	process
BSU16750	GO:0008652	process
BSU16750	GO:0009086	process
BSU16750	GO:0009088	process
BSU16750	GO:0006520	process
BSU16750	GO:0009097	process
BSU16750	GO:0009089	process
BSU16750	GO:0008652	process
BSU16750	GO:0071266	process
BSU16750	GO:0009089	process
BSU16750	GO:0009097	process
BSU16750	GO:0009089	process
BSU16750	GO:0009085	process
BSU16750	GO:0071266	process
BSU16750	GO:0009088	process
BSU16750	GO:0009086	process
BSU16750	GO:0009086	process
BSU16750	GO:0009067	process
BSU16750	GO:0006520	process
BSU16750	GO:0071266	process
BSU16750	GO:0019877	process
BSU16750	GO:0006520	process
BSU16750	GO:0008652	process
BSU16750	GO:0009097	process
BSU16750	GO:0008652	process
BSU16750	GO:0009089	process
BSU16750	GO:0009088	process
BSU16750	GO:0019877	process
BSU16750	GO:0009088	process
BSU16750	GO:0009085	process
BSU16750	GO:0019877	process
BSU16750	GO:0009067	process
BSU16750	GO:0009089	process
BSU16750	GO:0019877	process
BSU16750	GO:0009097	process
BSU16750	GO:0009067	process
BSU16750	GO:0009085	process
BSU16750	GO:0006520	process
BSU16750	GO:0009088	process
BSU16750	GO:0009088	process
BSU16750	GO:0009097	process
BSU16750	GO:0071266	process
BSU16750	GO:0009086	process
BSU16750	GO:0009067	process
BSU16750	GO:0009085	process
BSU05330	GO:0006351	process
BSU05330	GO:0006355	process
BSU05330	GO:0006355	process
BSU05330	GO:0006351	process
BSU05330	GO:0006355	process
BSU05330	GO:0006355	process
BSU05330	GO:0006351	process
BSU05330	GO:0006355	process
BSU05330	GO:0006351	process
BSU05330	GO:0006355	process
BSU05330	GO:0006351	process
BSU30540	GO:0008652	process
BSU30540	GO:0070981	process
BSU30540	GO:0070981	process
BSU30540	GO:0070981	process
BSU30540	GO:0008652	process
BSU30540	GO:0070981	process
BSU30540	GO:0070981	process
BSU30540	GO:0008652	process
BSU30540	GO:0008652	process
BSU30540	GO:0070981	process
BSU30540	GO:0070981	process
BSU30540	GO:0070981	process
BSU30540	GO:0070981	process
BSU30540	GO:0008652	process
BSU30540	GO:0008652	process
BSU30540	GO:0008652	process
BSU30540	GO:0070981	process
BSU30540	GO:0008652	process
BSU30540	GO:0070981	process
BSU30540	GO:0008652	process
BSU30540	GO:0008652	process
BSU30540	GO:0070981	process
BSU39920	GO:0070981	process
BSU39920	GO:0008652	process
BSU10790	GO:0008652	process
BSU10790	GO:0070981	process
BSU10790	GO:0030435	process
BSU22360	GO:0006412	process
BSU22360	GO:0006418	process
BSU22360	GO:0006418	process
BSU22360	GO:0006421	process
BSU22360	GO:0006412	process
BSU22360	GO:0006421	process
BSU22360	GO:0006412	process
BSU22360	GO:0006418	process
BSU22360	GO:0006418	process
BSU22360	GO:0006421	process
BSU22360	GO:0006412	process
BSU22360	GO:0006412	process
BSU22360	GO:0006421	process
BSU22360	GO:0006421	process
BSU22360	GO:0006412	process
BSU22360	GO:0006421	process
BSU22360	GO:0006421	process
BSU22360	GO:0006418	process
BSU22360	GO:0006418	process
BSU22370	GO:0006520	process
BSU22370	GO:0006520	process
BSU22370	GO:0006520	process
BSU22370	GO:0006520	process
BSU22370	GO:0006520	process
BSU22370	GO:0006520	process
BSU27550	GO:0006412	process
BSU27550	GO:0006412	process
BSU27550	GO:0006412	process
BSU27550	GO:0006412	process
BSU27550	GO:0006422	process
BSU27550	GO:0006412	process
BSU27550	GO:0006412	process
BSU27550	GO:0006418	process
BSU27550	GO:0006418	process
BSU27550	GO:0006422	process
BSU27550	GO:0006412	process
BSU27550	GO:0006418	process
BSU27550	GO:0006418	process
BSU27550	GO:0006422	process
BSU27550	GO:0006418	process
BSU27550	GO:0006422	process
BSU27550	GO:0006422	process
BSU27550	GO:0006422	process
BSU27550	GO:0006418	process
BSU27550	GO:0006412	process
BSU27550	GO:0006422	process
BSU27550	GO:0006418	process
BSU27550	GO:0006422	process
BSU27550	GO:0006422	process
BSU27550	GO:0006418	process
BSU36830	GO:1902600	process
BSU36830	GO:0015986	process
BSU36830	GO:0006754	process
BSU36830	GO:1902600	process
BSU36830	GO:0015986	process
BSU36830	GO:0006754	process
BSU36830	GO:1902600	process
BSU36830	GO:0006811	process
BSU36830	GO:0046034	process
BSU36830	GO:0006811	process
BSU36830	GO:0006754	process
BSU36830	GO:0006754	process
BSU36830	GO:0006754	process
BSU36830	GO:0006811	process
BSU36830	GO:0006811	process
BSU36830	GO:0046034	process
BSU36830	GO:0015986	process
BSU36830	GO:1902600	process
BSU36830	GO:0046034	process
BSU36830	GO:0015986	process
BSU36830	GO:0015986	process
BSU36830	GO:0006811	process
BSU36830	GO:1902600	process
BSU36830	GO:0015986	process
BSU36830	GO:0006811	process
BSU36830	GO:0046034	process
BSU36830	GO:0006754	process
BSU36830	GO:0046034	process
BSU36830	GO:1902600	process
BSU36830	GO:0046034	process
BSU36830	GO:0046034	process
BSU36830	GO:0015986	process
BSU36830	GO:0015986	process
BSU36830	GO:0006811	process
BSU36830	GO:1902600	process
BSU36830	GO:0006754	process
BSU36870	GO:0015986	process
BSU36870	GO:0042777	process
BSU36870	GO:0006754	process
BSU36870	GO:0042777	process
BSU36870	GO:0006811	process
BSU36870	GO:1902600	process
BSU36870	GO:1902600	process
BSU36870	GO:0006754	process
BSU36870	GO:0015986	process
BSU36870	GO:0006811	process
BSU36870	GO:0015986	process
BSU36870	GO:0015986	process
BSU36870	GO:0042777	process
BSU36870	GO:0015986	process
BSU36870	GO:0006754	process
BSU36870	GO:0015986	process
BSU36870	GO:1902600	process
BSU36870	GO:0042777	process
BSU36870	GO:1902600	process
BSU36870	GO:0015986	process
BSU36870	GO:0042777	process
BSU36870	GO:0006811	process
BSU36870	GO:0006811	process
BSU36870	GO:0006811	process
BSU36870	GO:0006811	process
BSU36870	GO:0006754	process
BSU36870	GO:0006754	process
BSU36870	GO:1902600	process
BSU36870	GO:0006754	process
BSU36870	GO:0006754	process
BSU36870	GO:0042777	process
BSU36870	GO:1902600	process
BSU36870	GO:1902600	process
BSU36870	GO:0006811	process
BSU36800	GO:0006754	process
BSU36800	GO:0015986	process
BSU36800	GO:0006811	process
BSU36800	GO:0006754	process
BSU36800	GO:1902600	process
BSU36800	GO:0015986	process
BSU36800	GO:0015986	process
BSU36800	GO:0006811	process
BSU36800	GO:0006811	process
BSU36800	GO:0015986	process
BSU36800	GO:0006754	process
BSU36800	GO:1902600	process
BSU36800	GO:0006754	process
BSU36800	GO:1902600	process
BSU36800	GO:1902600	process
BSU36800	GO:0006811	process
BSU36800	GO:0015986	process
BSU36800	GO:1902600	process
BSU36800	GO:0006811	process
BSU36800	GO:0015986	process
BSU36800	GO:0006754	process
BSU36810	GO:0015986	process
BSU36810	GO:0046034	process
BSU36810	GO:0006811	process
BSU36810	GO:1902600	process
BSU36810	GO:0035725	process
BSU36810	GO:0006754	process
BSU36810	GO:0015986	process
BSU36810	GO:0046034	process
BSU36810	GO:0046034	process
BSU36810	GO:1902600	process
BSU36810	GO:0006811	process
BSU36810	GO:0006811	process
BSU36810	GO:0006754	process
BSU36810	GO:0015986	process
BSU36810	GO:0035725	process
BSU36810	GO:0035725	process
BSU36810	GO:0015986	process
BSU36810	GO:0006811	process
BSU36810	GO:0046034	process
BSU36810	GO:0006811	process
BSU36810	GO:0015986	process
BSU36810	GO:0035725	process
BSU36810	GO:0006754	process
BSU36810	GO:0006754	process
BSU36810	GO:1902600	process
BSU36810	GO:1902600	process
BSU36810	GO:1902600	process
BSU36810	GO:0006754	process
BSU36810	GO:0046034	process
BSU36860	GO:1902600	process
BSU36860	GO:1902600	process
BSU36860	GO:0006754	process
BSU36860	GO:0006811	process
BSU36860	GO:0006754	process
BSU36860	GO:1902600	process
BSU36860	GO:0006811	process
BSU36860	GO:0006811	process
BSU36860	GO:0015986	process
BSU36860	GO:0006754	process
BSU36860	GO:0015986	process
BSU36860	GO:0015986	process
BSU36860	GO:0015986	process
BSU36860	GO:0006754	process
BSU36860	GO:1902600	process
BSU36860	GO:0015986	process
BSU36860	GO:0006811	process
BSU36850	GO:0006811	process
BSU36850	GO:1902600	process
BSU36850	GO:0006754	process
BSU36850	GO:1902600	process
BSU36850	GO:0015986	process
BSU36850	GO:0015986	process
BSU36850	GO:0015986	process
BSU36850	GO:0006754	process
BSU36850	GO:1902600	process
BSU36850	GO:1902600	process
BSU36850	GO:0015986	process
BSU36850	GO:1902600	process
BSU36850	GO:0015986	process
BSU36850	GO:0006811	process
BSU36850	GO:0006811	process
BSU36850	GO:0006811	process
BSU36850	GO:0006754	process
BSU36850	GO:0006754	process
BSU36850	GO:0006754	process
BSU36850	GO:0006811	process
BSU36820	GO:0015986	process
BSU36820	GO:0042777	process
BSU36820	GO:1902600	process
BSU36820	GO:1902600	process
BSU36820	GO:0042777	process
BSU36820	GO:0042777	process
BSU36820	GO:1902600	process
BSU36820	GO:0006811	process
BSU36820	GO:0006754	process
BSU36820	GO:0006811	process
BSU36820	GO:0015986	process
BSU36820	GO:0006811	process
BSU36820	GO:0015986	process
BSU36820	GO:0006811	process
BSU36820	GO:0015986	process
BSU36820	GO:0042777	process
BSU36820	GO:0006754	process
BSU36820	GO:1902600	process
BSU36820	GO:0006754	process
BSU36820	GO:0006754	process
BSU36820	GO:0015986	process
BSU36840	GO:0015986	process
BSU36840	GO:0006754	process
BSU36840	GO:1902600	process
BSU36840	GO:1902600	process
BSU36840	GO:0015986	process
BSU36840	GO:0006754	process
BSU36840	GO:0006811	process
BSU36840	GO:0006811	process
BSU36840	GO:1902600	process
BSU36840	GO:0006811	process
BSU36840	GO:0015986	process
BSU36840	GO:0015986	process
BSU36840	GO:0006754	process
BSU36840	GO:1902600	process
BSU36840	GO:0015986	process
BSU36840	GO:0006811	process
BSU36840	GO:0006754	process
BSU36840	GO:0015986	process
BSU36840	GO:0006754	process
BSU36840	GO:0006754	process
BSU36840	GO:1902600	process
BSU36840	GO:0006754	process
BSU36840	GO:0006811	process
